symbol,A2058,A2780,A375,CAOV3,HCT116,HT144,LOVO,MDAMB436,NCI-H460,NCIH1650,NCIH2122,NCIH23,OV90,OVCAR3,RKO,RPMI7951,SK-OV-3,SKMEL30,SKMES1,SW-620,SW837,T-47D,UACC62,VCAP
ABL1,16,22,19,5,10,17,16,27,20,14,8,5,7,19,61,16,24,13,14,21,17,16,10,21
ABL2,12,5,9,2,5,16,2,16,4,6,1,8,1,4,41,7,8,14,10,4,6,3,5,2
ACAA1,4,2,4,2,3,6,11,5,3,10,5,3,8,5,3,6,2,7,3,3,2,6,7,4
ACACA,12,27,11,7,14,10,13,10,15,11,20,7,7,6,9,8,15,12,12,13,16,19,11,84
ACADM,23,15,14,19,14,10,27,19,12,8,15,11,12,7,11,7,5,25,12,14,3,7,6,16
ACOX1,4,3,4,7,8,3,6,2,3,9,6,3,11,8,6,3,4,5,5,8,6,18,5,8
ACOX3,3,3,4,1,3,3,3,7,1,4,3,2,2,2,6,4,4,3,6,2,6,4,2,2
ACSBG2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSL1,11,2,7,5,3,12,8,16,6,16,9,3,0,3,13,7,12,35,8,5,17,15,10,42
ACSL3,52,26,46,28,21,54,15,20,25,30,47,11,34,23,14,33,29,68,28,12,23,11,44,125
ACSL6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACTA2,1,10,1,1,2,4,3,1,1,0,1,1,0,0,2,8,3,0,1,0,1,2,3,0
ACTB,1338,1121,655,1685,331,890,765,2066,1279,1966,737,1466,777,722,392,1164,875,555,1083,719,364,1115,712,280
ACTG1,612,640,550,1484,712,951,630,415,1046,670,217,842,1558,906,427,481,1760,1580,777,711,670,457,536,547
ACVR1,10,6,5,5,7,19,3,5,3,3,3,3,5,5,8,19,6,16,8,1,8,1,15,2
ACVR1B,4,3,4,2,7,3,11,3,3,5,3,6,9,8,7,2,6,3,3,10,18,9,3,14
ACVR1C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACVR2A,1,0,1,1,2,0,2,0,0,1,0,1,1,3,1,1,1,0,0,1,2,0,1,3
ACVR2B,1,3,1,0,4,0,1,1,0,0,1,0,0,1,2,0,0,0,0,2,2,0,0,2
ADAM17,16,10,11,12,20,12,7,15,14,9,19,14,5,14,17,15,8,9,11,13,10,4,7,4
ADCY1,4,2,0,1,0,9,2,15,1,0,2,1,0,0,0,3,0,4,1,0,0,0,6,3
ADCY2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ADCY3,12,10,13,9,10,15,14,7,16,7,10,10,5,3,20,12,14,13,9,20,27,3,11,6
ADCY4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADCY5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADCY6,6,9,8,8,5,7,19,6,1,10,4,2,16,11,9,7,34,7,4,12,17,37,2,19
ADCY7,2,2,2,0,6,1,3,4,6,4,3,0,0,1,12,4,3,1,4,4,13,0,1,0
ADCY8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADCY9,2,4,2,3,3,7,4,4,3,2,1,0,2,1,2,4,12,4,1,1,4,8,2,1
ADCYAP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADCYAP1R1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADIPOR1,69,51,58,47,33,45,28,47,57,61,51,23,31,33,24,26,36,61,68,33,41,49,48,35
ADIPOR2,22,21,24,39,21,25,21,32,15,25,14,35,25,19,15,15,10,32,16,29,23,18,21,23
ADORA2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADORA2B,3,4,8,3,12,0,11,9,2,13,4,4,0,2,20,3,2,2,26,6,5,0,27,1
ADRA1A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADRA1B,0,0,1,1,0,4,0,0,0,3,0,1,0,3,0,0,8,0,1,1,0,0,0,0
ADRA1D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
ADRA2A,0,0,0,0,0,1,0,0,0,3,0,0,0,5,0,0,0,0,0,0,1,0,0,2
ADRA2B,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ADRA2C,0,2,0,0,7,0,0,6,5,1,0,5,0,1,0,0,7,0,0,22,15,4,2,0
ADRB1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
ADRB2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,7,3,3,0,0,0,0,6
AGAP2,0,4,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGTR1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
AIFM2,8,0,5,13,9,6,10,23,21,4,24,0,13,5,10,7,5,15,6,17,7,0,3,1
AIM2,0,0,10,0,0,12,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0
AJUBA,4,12,6,21,8,8,15,14,9,15,13,10,28,28,5,14,43,1,12,20,42,16,3,1
AKT1,15,20,10,19,14,18,14,11,23,12,16,7,17,13,15,10,24,22,18,17,21,33,18,14
AKT1S1,11,15,18,4,10,24,9,9,9,26,12,7,16,4,6,16,9,7,11,7,8,9,12,14
AKT2,8,9,10,7,8,8,6,4,5,12,8,5,14,56,6,10,10,6,5,9,11,8,10,14
ALDOA,187,167,185,228,61,242,109,238,301,204,199,162,132,115,119,119,202,242,188,61,69,149,186,55
ALDOC,4,12,13,6,11,25,2,6,6,0,2,0,3,3,5,9,3,0,0,0,7,13,16,6
AMH,4,2,2,0,9,2,1,0,2,3,0,0,2,3,0,0,1,1,0,11,9,8,2,7
ANAPC5,15,17,17,14,11,13,19,18,19,11,16,14,15,9,8,12,8,15,12,15,12,20,17,13
ANGPTL4,0,4,5,1,2,3,0,5,4,16,0,6,0,1,20,4,6,1,5,0,0,6,4,1
AOX1,0,0,0,0,0,0,0,2,1,3,0,0,0,0,13,4,0,0,2,0,0,0,0,11
APAF1,2,3,3,1,4,3,9,0,2,3,2,3,2,3,3,2,2,3,2,2,3,6,4,2
APBB1IP,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,13,1,0,0,0,0,0,0,0
APC,4,3,7,5,3,5,5,3,1,2,2,3,2,7,4,4,4,3,3,3,4,3,4,1
APC2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APH1B,0,2,1,1,2,1,1,3,0,3,0,0,1,2,7,6,2,0,5,0,2,4,1,6
APOA1,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,0,0,0,0,0,0,0,0,0
AQP7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARAP3,9,0,12,5,5,10,3,1,2,1,6,1,2,2,8,7,10,7,6,5,8,0,0,9
ARF1,168,202,159,139,108,133,89,200,224,152,165,88,145,89,93,116,119,147,130,98,109,195,124,42
ARF6,27,37,20,16,54,31,52,18,21,30,37,24,29,29,38,34,61,32,35,55,34,52,29,45
ARHGDIA,57,74,97,68,79,76,54,51,123,52,57,50,55,85,80,66,101,157,85,89,86,66,74,78
ARHGDIB,14,2,1,19,0,2,0,0,0,32,4,1,1,6,0,21,1,0,7,1,0,8,22,29
ARHGDIG,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
ARHGEF12,6,6,7,5,12,4,10,3,3,5,4,5,5,5,10,10,18,2,9,14,22,9,3,12
ARNT,5,18,8,5,9,5,5,24,6,5,7,14,5,7,8,6,11,6,6,5,9,12,5,7
ARRB1,5,1,2,2,3,1,7,1,1,4,0,2,8,1,5,6,7,4,3,4,4,13,1,4
ARRB2,8,11,6,3,10,4,6,9,12,4,4,10,37,3,20,4,2,5,4,6,6,5,3,4
ATF2,8,13,5,13,10,7,8,16,6,5,3,8,9,5,7,11,12,6,10,8,7,6,10,6
ATF4,151,298,167,161,208,170,172,99,216,118,282,109,236,113,205,180,107,114,74,229,112,105,155,146
ATF6B,41,25,14,29,9,24,14,10,13,16,13,9,18,22,29,28,20,36,29,14,17,54,17,13
ATG12,5,7,6,6,20,6,5,4,4,13,5,4,6,4,10,6,12,5,7,10,8,5,4,3
ATG16L1,7,6,8,7,7,9,9,12,9,8,5,11,5,7,5,13,18,7,9,7,6,5,9,5
ATG5,13,7,7,8,14,6,11,18,8,5,8,9,10,11,9,12,12,5,12,12,6,6,7,10
ATM,5,4,4,1,6,2,3,2,1,2,2,2,1,2,5,7,3,4,5,9,11,4,6,4
ATP1A1,181,54,192,105,67,145,116,57,60,100,68,82,191,156,50,51,81,537,138,97,64,44,208,60
ATP1A3,0,0,0,4,5,0,5,0,0,1,1,1,0,0,8,0,0,0,0,2,0,1,0,11
ATP1B1,26,0,22,25,19,22,35,36,35,53,57,7,107,15,5,8,41,3,63,10,62,22,32,10
ATP1B2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ATP1B3,86,47,63,95,55,140,63,40,106,72,30,167,60,39,66,59,62,117,55,44,73,52,256,34
ATP2A1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,0,0
ATP2A2,38,34,35,18,26,44,34,17,37,32,50,41,26,37,25,31,31,34,18,24,24,39,33,52
ATP2A3,0,0,0,3,5,0,0,17,1,0,3,1,0,0,0,0,0,0,4,0,3,9,0,5
ATP2B1,8,22,10,6,18,16,13,3,20,14,13,19,11,22,4,28,9,6,6,3,17,7,19,11
ATP2B2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
ATP2B4,14,6,23,2,11,21,4,13,3,11,5,4,4,20,1,11,19,14,19,0,7,4,16,1
ATP6V1A,14,13,21,43,14,19,11,27,11,17,20,10,13,21,9,17,10,19,23,13,17,25,18,20
ATP6V1B2,26,10,9,11,8,37,7,27,7,7,11,12,5,18,18,20,8,58,7,13,3,19,32,12
ATP6V1C1,17,13,14,19,15,17,10,13,9,24,9,17,9,17,50,12,10,34,12,9,10,19,18,16
ATP6V1C2,0,1,0,1,3,1,4,0,0,1,0,1,1,1,0,1,0,0,0,0,4,1,0,1
ATP6V1D,15,7,11,16,6,17,9,34,12,14,11,19,11,16,13,14,12,16,14,8,8,20,19,9
ATP6V1E1,43,30,31,186,20,46,14,32,22,41,20,13,27,32,21,37,34,82,44,21,10,24,56,28
ATP6V1E2,1,3,1,0,2,0,3,2,1,1,2,3,1,1,1,1,2,0,2,2,2,0,1,1
ATP6V1F,116,101,86,116,57,107,81,117,99,85,73,119,178,48,174,90,37,218,72,67,57,87,158,97
ATP6V1G1,82,60,58,116,73,77,45,117,71,81,65,63,77,69,141,43,80,178,65,59,53,167,87,224
ATP6V1G2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
ATP6V1H,12,7,10,8,4,10,6,14,5,8,13,6,7,13,13,7,9,18,9,4,8,19,8,18
ATR,4,3,5,7,5,5,5,3,4,4,2,7,2,13,5,5,3,3,4,6,6,5,7,4
ATXN1,3,0,1,0,3,2,0,0,1,2,1,2,2,2,0,5,1,3,2,5,3,1,4,0
ATXN1L,6,8,8,4,7,7,9,5,5,19,4,9,6,5,6,8,14,8,9,18,12,10,4,3
AVP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVPR1B,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
AXIN1,4,7,4,2,4,2,9,12,6,3,5,2,7,3,11,2,8,7,3,16,14,5,4,3
AXIN2,0,0,0,1,3,0,32,0,0,0,0,0,1,0,0,1,0,1,1,24,57,0,0,0
AZI2,5,5,6,4,9,6,3,8,3,5,4,4,1,3,6,6,3,5,4,9,3,4,3,4
BAD,12,11,17,23,8,12,8,15,18,20,10,8,19,17,12,21,13,18,14,8,11,25,12,99
BAMBI,73,0,23,2,4,43,12,16,1,6,15,6,55,1,1,11,7,80,5,29,45,21,110,0
BAX,14,31,25,9,15,41,15,18,20,18,23,24,22,4,35,18,17,12,14,19,17,6,44,8
BBC3,0,4,1,0,18,3,7,1,0,1,1,0,4,0,14,3,0,1,1,4,17,0,2,0
BCAR1,7,6,7,3,3,8,6,12,2,23,5,5,7,4,6,7,11,11,11,14,27,7,5,5
BCL10,5,4,5,11,12,4,7,10,2,5,4,7,3,5,101,6,2,6,12,6,4,3,3,3
BCL2,1,1,0,0,0,1,4,1,2,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0
BCL2L1,6,7,11,30,86,9,27,20,8,41,26,6,46,39,115,23,40,10,24,147,161,48,7,21
BCL2L11,2,0,2,5,6,1,5,10,1,6,6,2,4,4,3,2,1,1,1,4,9,1,2,3
BCL3,3,2,3,2,6,4,4,11,2,7,13,6,19,1,2,9,8,0,5,0,7,6,5,3
BCL6,2,2,3,2,5,5,1,4,1,3,5,0,5,2,4,2,1,2,4,0,2,16,4,5
BDKRB2,0,0,0,0,0,0,1,19,0,0,3,0,0,0,0,8,0,0,0,0,2,0,0,0
BDNF,4,0,0,4,4,0,0,0,3,1,1,0,0,2,0,2,5,0,1,0,9,0,0,0
BECN1,21,7,14,4,11,21,7,6,9,8,12,13,9,6,11,10,12,12,10,11,11,14,19,8
BID,10,6,5,33,6,6,8,10,8,15,11,2,5,25,12,9,3,5,8,9,5,9,4,3
BIRC2,20,19,20,22,19,24,10,14,7,21,8,53,10,8,19,15,37,8,20,20,28,23,13,11
BIRC5,55,37,32,35,15,34,28,17,57,38,21,45,34,34,6,16,34,44,32,17,7,40,32,37
BMP2,0,0,3,0,0,1,6,4,0,2,2,1,20,0,0,0,4,0,1,0,2,0,1,0
BMP4,0,0,0,6,18,1,178,0,0,0,0,0,14,1,0,18,1,0,7,18,73,9,1,0
BMP6,0,0,2,0,1,2,1,0,5,0,2,4,0,0,0,0,1,0,0,0,2,0,4,0
BMP7,0,2,0,1,2,0,4,9,0,9,0,7,3,97,0,0,0,0,0,16,9,0,12,7
BMP8A,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMP8B,6,0,6,5,5,4,3,3,1,0,2,1,0,0,1,0,2,1,1,1,6,2,1,2
BMPR1A,3,8,4,7,5,3,5,2,3,4,2,2,3,7,5,3,7,4,2,5,5,5,2,5
BMPR1B,0,0,0,0,0,1,3,1,0,0,2,0,2,2,0,0,2,1,0,0,0,0,0,7
BMPR2,4,5,3,7,4,4,3,5,2,7,1,5,4,6,2,11,16,12,7,4,24,4,3,5
BNIP3,23,27,18,17,5,27,4,27,27,20,16,13,2,9,0,18,7,25,17,0,0,7,21,22
BOC,0,8,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,1,0,0,0,1,0
BRAF,3,3,4,4,7,2,4,3,1,3,1,4,3,3,9,3,1,2,2,8,7,2,3,10
BRAP,5,7,7,5,6,7,9,4,5,5,6,10,5,7,7,5,5,6,5,7,8,7,7,6
BRCA1,11,11,11,5,5,8,11,4,10,8,6,10,3,4,5,3,9,7,6,5,4,10,6,8
BTC,1,0,0,3,6,0,4,0,0,1,3,0,0,14,0,0,3,0,9,0,4,0,0,0
CAB39,11,10,14,16,19,14,17,20,10,24,13,13,20,14,18,19,26,14,25,22,16,5,17,19
CAB39L,2,1,0,0,2,1,0,2,0,1,2,3,0,1,5,1,1,2,1,8,0,7,0,24
CACNA1C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CACNA1D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
CACNA2D1,0,11,0,2,0,4,0,2,1,0,2,5,0,0,17,1,0,0,0,0,0,0,3,1
CACNA2D2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
CACNA2D3,0,0,0,1,0,0,0,2,3,0,0,0,0,1,0,6,2,0,0,0,0,0,0,0
CACNA2D4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,0,0,0
CACNB1,1,1,1,0,2,1,1,0,1,1,0,2,0,1,2,1,1,2,2,2,4,4,1,1
CACNB2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CACNB3,3,2,3,3,3,2,8,1,1,3,0,1,2,8,4,2,2,2,2,2,4,7,1,3
CACNB4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CACNG1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CACNG2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CACNG3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CACNG4,0,0,0,8,0,0,0,1,1,17,0,1,0,49,0,0,0,0,1,5,36,32,0,3
CACNG6,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,9,0,0,0,0,0
CACNG7,0,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0
CACYBP,81,72,68,19,16,43,28,73,79,26,26,27,33,38,19,21,31,45,29,18,13,32,35,15
CALM1,31,32,29,77,23,31,46,31,64,46,40,24,44,37,20,31,54,46,37,20,27,60,37,38
CALM2,117,72,117,91,46,123,79,96,129,86,136,149,272,79,38,227,98,103,138,86,54,72,86,75
CALM3,65,144,62,43,62,70,108,52,52,170,45,57,191,30,29,80,104,57,63,23,46,85,57,213
CALML3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMK1,3,8,0,3,2,1,0,6,2,0,1,0,3,0,12,6,2,0,1,6,2,0,1,10
CAMK1D,0,1,0,1,4,0,2,0,0,1,0,1,0,3,4,0,1,0,2,0,5,1,0,1
CAMK2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMK2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5
CAMK2D,6,1,4,1,27,6,5,13,8,10,4,1,15,1,8,5,5,4,12,7,5,0,7,6
CAMK2G,6,5,4,9,5,4,9,7,5,27,10,5,9,10,4,6,14,4,5,5,12,11,2,2
CAMK4,2,0,4,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
CAMKK2,5,8,4,8,8,4,14,12,9,6,10,7,7,6,12,7,9,5,7,15,15,13,5,24
CAMP,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CARD10,4,1,4,5,7,4,5,2,1,7,5,3,5,4,2,1,23,1,5,10,6,4,0,1
CARD11,0,0,0,9,0,0,0,0,0,0,14,0,30,0,0,0,0,0,11,0,5,0,0,0
CARD14,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,9,0,1
CARD9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0
CASP3,26,20,19,9,7,14,18,10,13,12,10,8,19,17,11,12,18,17,10,12,9,9,10,12
CASP4,6,1,4,6,5,3,5,8,5,14,15,0,6,3,17,11,3,3,8,8,4,0,4,0
CASP9,1,3,2,3,2,1,1,2,5,1,12,1,3,3,1,1,2,2,4,2,3,1,2,1
CASQ1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CASR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAT,23,10,25,8,19,20,23,26,0,13,16,6,16,19,4,39,20,15,16,6,14,39,15,7
CBL,8,9,9,4,12,4,6,6,3,7,1,8,3,6,15,6,12,4,6,15,12,5,4,3
CBLB,2,5,1,1,1,2,0,1,0,1,3,0,2,7,27,2,2,2,1,0,1,0,5,0
CCKAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCKBR,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCL22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCL24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
CCL25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCL5,0,0,0,0,0,1,0,20,0,48,0,22,0,0,0,8,0,6,1,0,3,0,0,0
CCNA1,0,0,0,9,0,0,0,0,0,1,0,2,0,7,0,0,36,0,0,0,0,0,0,0
CCNB1,102,119,129,69,25,103,111,58,133,122,99,144,63,91,22,52,94,94,52,32,28,94,91,111
CCNB2,30,30,37,21,8,32,51,25,35,30,36,40,33,37,9,25,28,30,19,10,12,35,22,28
CCND1,82,54,80,143,135,83,63,41,31,35,43,93,16,103,52,97,69,198,113,147,84,55,34,105
CCND2,0,165,0,0,0,0,36,2,0,0,0,35,0,0,25,0,0,0,0,0,3,0,0,0
CCND3,11,7,9,77,2,12,5,11,14,20,19,9,37,4,4,8,8,19,6,4,5,10,12,3
CCNE1,12,22,5,12,6,7,7,10,3,14,4,14,20,48,15,3,9,3,3,0,6,3,13,1
CCNE2,11,2,5,4,3,3,3,2,2,5,1,1,2,3,6,1,3,4,2,2,0,8,1,7
CCNG1,32,44,43,46,57,38,134,15,41,14,32,14,46,21,56,29,16,50,21,32,43,35,45,25
CCR10,0,4,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
CCR7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CD40,0,2,2,4,7,0,0,1,2,15,0,14,0,4,9,0,5,0,17,0,0,1,0,0
CD72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
